x,y,u_pred,v_pred,Z0,t
0.38016516,0.8071427,-0.049261577,-0.023489602,0.03691253,0.24413146
0.7438015,0.4785723,-0.0049110334,-0.012338668,-0.013755381,0.3943662
0.681818,0.1785722,0.02435725,-0.020128762,-0.020073598,0.6056338
0.45041338,0.4428576,0.020546436,-0.014263624,0.021593688,0.7370892
0.40082648,0.37857157,0.010063181,-0.0056264475,0.04764021,0.46948355
0.19123036,0.4956354,0.021191616,-0.028656606,0.05519019,0.7887324
0.32231376,0.6071433,0.020091414,-0.026076317,0.031606622,0.79812205
0.9090907,0.34999993,0.025514401,0.007726429,-0.04747686,0.69953054
0.64876026,0.3428572,0.004836575,-0.00018334482,0.014790687,0.48826292
0.6115701,0.57142824,0.027351605,-0.029180251,-0.00962371,0.8262911
0.70247924,0.6500004,0.032662317,-0.014688965,-0.0266321,0.5586854
0.44214866,0.39285773,0.020385826,-0.002385118,0.0100951465,0.63380283
0.4586777,0.4357152,0.011948272,-0.0037982585,-0.0044366024,0.45539907
0.30991727,0.3285714,-0.04215826,-0.022543449,0.029177245,0.056338027
0.32231376,0.6071433,0.027188923,-0.017691704,0.03343924,0.600939
0.3057852,0.450001,0.017869253,-0.02248345,0.047122885,0.6619718
0.3057852,0.450001,0.0107533615,-0.005793985,0.0366523,0.46948355
0.32231376,0.6071433,0.004379158,-0.03329658,0.026522454,0.31455398
0.7066114,0.25714335,0.027127549,-0.021191176,-0.0022809347,0.6150235
0.14876023,0.5428573,-0.037220515,-0.00953467,0.03017363,0.30985916
0.7438015,0.4785723,-0.0044635637,-0.009655623,-0.022298874,0.09859155
0.8884298,0.42857143,-0.023364555,0.006034063,0.024089135,0.30985916
0.5991733,0.4428576,0.030800004,-0.026332859,0.07362471,0.7652582
0.57024807,0.1785729,-0.003421259,-0.036241792,-0.014740987,1.0
0.45454535,0.42857143,-0.0012960276,-0.008885544,0.01517902,0.91079813
0.6570246,0.42142904,0.01948493,-0.016998162,0.019089121,0.62441313
0.50000006,0.3714285,0.015100995,-0.023649018,0.03962596,0.8028169
0.55785125,0.20000075,0.018010072,-0.017964983,0.010112666,0.6619718
0.31818148,0.5000002,0.016115997,-0.035338216,0.03224708,0.9577465
0.70247924,0.6500004,0.03282478,-0.016676337,-0.02410382,0.5915493
0.41322288,0.5142856,-0.01934514,-0.004275257,0.025368625,0.31455398
0.38016498,0.5357156,-0.029362762,-0.0075969175,0.02617762,0.13615024
0.0,0.6642862,0.023181695,-0.04517309,0.050770663,0.9342723
0.8884298,0.42857143,0.008861498,-0.001049133,-0.08682895,0.8920188
0.6570246,0.42142904,0.017615942,-0.015202388,0.010360139,0.7887324
0.45454535,0.42857143,0.0024140603,-0.0127537865,0.0099210255,0.08450704
0.31404954,0.65000004,0.020230874,-0.021529015,0.002082008,0.69483566
0.23966907,0.4857147,-0.014518268,-0.02549947,0.021617493,0.26291078
0.31818148,0.5000002,-0.04243312,-0.01965702,0.04680665,0.21596244
0.83057845,0.057142925,-0.01872159,-0.0035050008,0.0056971814,0.17840375
0.64876026,0.3428572,0.017827462,0.0026648678,0.02194794,0.018779343
0.822314,0.47857127,-0.011930918,0.0069245053,-0.0021471092,0.26760563
0.58677673,0.6214291,0.015622406,-0.022276893,0.02663866,0.62441313
0.681818,0.1785722,0.00861449,0.0026262025,-0.054773983,0.089201875
0.39669403,1.0,0.028458325,0.0050107525,0.027031941,0.42723006
0.07437987,0.6357146,0.024845986,-0.03609284,0.014907117,0.5117371
0.38016516,0.8071427,-0.05180905,-0.02483422,0.039423622,0.23004694
0.40495867,0.5714286,0.01786566,-0.0007447293,0.03446857,0.52582157
0.38429734,0.42857245,-0.020083785,-0.01117794,0.033365723,0.31924883
0.18181796,0.5642855,-0.02737843,-0.053994946,0.042571146,0.103286386
0.4586777,0.4357152,0.02479998,-0.018359628,0.0146553,0.73239434
0.46280986,0.34285754,0.00109362,-0.03340453,0.057088207,0.96713614
0.50000006,0.3714285,-0.0031253668,-0.024648767,0.04984973,0.5164319
0.9338841,0.5214294,-0.019905759,0.023235478,0.022892898,0.19248827
0.4917356,0.4142849,0.014561619,-0.014169918,0.029387241,0.64319247
0.69008243,0.7000002,-0.030049903,-0.005775947,-0.006880827,0.089201875
0.47933862,0.60714364,-0.033046708,-0.008691102,0.011182757,0.20657277
0.30991727,0.3285714,-0.041667953,-0.016574115,0.009329933,0.25821596
0.97520673,0.8999996,0.04114937,-0.022471786,0.054386552,0.7370892
0.07437987,0.6357146,-0.024750048,-0.043186594,0.015275463,0.14084508
0.53719026,0.5928571,0.028494084,-0.02814155,0.049075656,0.74178404
